sm8359269	【初音ミク】バイビーベイビーサヨウナラ【オリジナル曲】	2009-09-28T05:45:47+09:00	1668185		https://nicovideo.cdn.nimg.jp/thumbnails/8359269/8359269	987895	21112	821	5733	190	音楽	初音ミク	VOCALOID	ミクオリジナル曲	VOCAROCK	バイビーベイビーサヨウナラ	saiB	DAM&JOY配信中	VOCALOID殿堂入り	ボカログランジ	VOCALOID伝説入り直前
sm29189206	【初音ミク】パイロキネシス【オリジナル曲】	2016-07-05T23:02:47+09:00	1668185		https://nicovideo.cdn.nimg.jp/thumbnails/29189206/29189206	342612	4966	511	1738	281	VOCALOID	初音ミク	ミクオリジナル曲	VOCAROCK	saiB	パイロキネシス(saiB)	VOCALOID殿堂入り	初音ミク名曲リンク	omiso	プログロイド	DAM＆JOY配信中
so42899713	ホン・デ・ジュ / Mai	2023-11-02T22:00:00+09:00		2648319	https://nicovideo.cdn.nimg.jp/thumbnails/42899713/42899713.32203335	177280	2304	6627	2015	136	音楽	VOCALOID	無色透名祭Ⅱ	無色透名祭Ⅱ参加曲	synthesizerv	mai(synthv)	synthesizervオリジナル曲	VOCALOIDネタ曲リンク	無色透名祭iiネタ曲	SynthesizerV殿堂入り	ホン・デ・ジュ
sm27993787	ミラーリング／初音ミク	2016-01-12T20:00:00+09:00	14203891		https://nicovideo.cdn.nimg.jp/thumbnails/27993787/27993787	1511591	5705	537	1996	222	VOCALOID	バルーン	からむし	さくらば	ミラーリング	初音ミク	初音ミクオリジナル	ミクオリジナル曲	VOCALOID伝説入り	初音ミク名曲リンク	DAM&JOY配信中
sm22995303	結月ゆかり「ユカユカ☆ヘヴンリーナイト」【オリジナル曲】	2014-03-01T19:00:00+09:00	2476652		https://nicovideo.cdn.nimg.jp/thumbnails/22995303/22995303	560828	11243	706	7842	213	VOCALOID	samfree	結月ゆかり	ゆかりオリジナル曲	VOCALOID殿堂入り	SAMナイトシリーズ	結月ゆかり名曲リンク	VOCALOIDイメージソング	VOCALOID-EUROBEAT	月の響-ツキノヒビキ-収録曲リンク	永遠に評価されるべき
sm34877912	MV - ラズライト / *Luna feat.VY1	2019-03-30T21:00:00+09:00	25646141		https://nicovideo.cdn.nimg.jp/thumbnails/34877912/34877912.88240	413365	2704	612	670	284	VOCALOID	VY1	*Luna	ラズライト	VY1オリジナル曲	びび	神調教	VOCALOID殿堂入り	さらに評価されるべき	爽やかなぼかうた	vocaloidオリジナル曲
sm3440324	【鏡音リン】リグレットメッセージ【オリジナル】	2008-05-25T20:53:20+09:00	907343		https://nicovideo.cdn.nimg.jp/thumbnails/3440324/3440324	1583600	30693	1384	31103	204	VOCALOID	鏡音リン	悪ノＰ	リンオリジナル曲	鏡音リン名曲リンク	リグレットメッセージ	VOCALOID伝説入り	七つの大罪シリーズ関連曲	老後→sm38023660	元凶→sm2916956	目からブリオッシュ
sm39771984	ワールドワイドワンダー / 初音ミク	2021-12-18T22:20:00+09:00	11450042		https://nicovideo.cdn.nimg.jp/thumbnails/39771984/39771984.9853067	441913	3207	3326	1194	225	VOCALOID	西沢さんP	ワールドワイドワンダー	プロジェクトセカイ収録曲	more_more_jump!	初音ミク	ミクオリジナル曲	さいね(絵師)	べて	VOCALOID殿堂入り	「zawaso_deri」収録曲
sm15108950	【VOCALOIDミュージカル】Alice in Musicland【オリジナル曲】 	2011-07-24T20:20:51+09:00	308936		https://nicovideo.cdn.nimg.jp/thumbnails/15108950/15108950	2124278	102550	1740	163376	718	VOCALOID	初音ミク	MEIKO	KAITO	鏡音リン・レン	巡音ルカ	クリプトンオールスターズ	Alice_in_Musicland	VOCALOIDミュージカル	VOCALOID伝説入り	DAM&JOY配信中
sm9692478	【第4回MMD杯本選】Chaining Intention【PV】	2010-02-13T01:42:55+09:00	6795814		https://nicovideo.cdn.nimg.jp/thumbnails/9692478/9692478	1426090	48691	476	22260	281	VOCALOID	MMD杯4本-3	第4回MMD杯本選	Treow(逆衝動P)	初音ミク	lat式ミク	@まさたかP	Chaining_Intention	MMD杯優勝作品リンク	VOCALOID視覚芸術展	MMD
sm18382294	【ボカロ8人】Crazy ∞ nighT【オリジナル】	2012-07-18T19:17:43+09:00	3397653		https://nicovideo.cdn.nimg.jp/thumbnails/18382294/18382294	3473182	56146	2680	44748	207	VOCALOID	ひとしずくP	やま△	鈴ノ助	TSO(とさお)	VOCALOIDオールスター	Crazy_∞_nighT	VOCALOID伝説入り	DAM&JOY配信中		
sm8824425	巡音ルカ「Gravity=Reality」【オリジナル曲】	2009-11-16T13:04:51+09:00	2476652		https://nicovideo.cdn.nimg.jp/thumbnails/8824425/8824425	468103	14245	367	4000	229	VOCALOID	Gravity=Reality	samfree	巡音ルカ	VOCALOID電波ソング	ルカオリジナル曲	かわいいルカうた	VOCALOID殿堂入り			
sm29997715	【MMD刀剣乱舞】　 LaLaL危　【MMDモーション配布あり】	2016-11-07T19:55:15+09:00	811799		https://nicovideo.cdn.nimg.jp/thumbnails/29997715/29997715	1076199	20739	1459	3307	198	その他	MMD刀剣乱舞	MMDモーション配布あり	太鼓鐘貞宗(刀剣乱舞)	大倶利伽羅(刀剣乱舞)	燭台切光忠(刀剣乱舞)	鶴丸国永(刀剣乱舞)	伊達組	刀剣乱舞殿堂入り	MMDミリオン達成作品	多人数モーション
sm19251235	【初音ミク】Party Junkie【ビッチ化】	2012-11-01T00:55:58+09:00	120867		https://nicovideo.cdn.nimg.jp/thumbnails/19251235/19251235	611220	14987	294	5918	267	VOCALOID	初音ミク	さつきがてんこもり	小玉有起	黒井_心	ミクオリジナル曲	お洒落なミクうた	Party_Junkie	VOCALOID殿堂入り	ボカロパリピソング	VOCALOEDM
so40968872	てらてら / Leo_need × 初音ミク	2022-08-24T20:30:00+09:00		2646600	https://nicovideo.cdn.nimg.jp/thumbnails/40968872/40968872.36238992	1386136	8571	8662	1099	198	プロセカ公式	音楽	プロジェクトセカイ	Leo/need	初音ミク	てらてら	和田たけあき(くらげP)	VOCALOIDと歌ってみた	プロセカ伝説入り	omu	
sm19069321	【初音ミク】みんなみくみくにしてあげる♪【してやんよ】	2012-10-08T05:30:00+09:00	70391		https://nicovideo.cdn.nimg.jp/thumbnails/19069321/19069321	2222155	85779	2439	146273	308	音楽	みくみくにしてあげる♪	みんなみくみくにしてあげる♪	VOCALOID	ika	初音ミク	ミクオリジナル曲	VOCALOIDイメージソング	MOSAIC.TUNE	VOCALOID伝説入り	
sm31812792	【イケボラップ､和楽器あり】初音ミク KAITO『大江戸ジュリアナイト』MV	2017-09-01T18:30:00+09:00	22580750		https://nicovideo.cdn.nimg.jp/thumbnails/31812792/31812792.97114334	514372	6780	1495	4389	229	VOCALOID	初音ミク	Mitchie_M	竜宮ツカサ	大江戸ジュリアナイト	VOCALOID殿堂入り	KAITO	Not-116	KAITO&ミクリンク	ミクオリジナル曲	KAITOオリジナル曲
sm36310619	対象x ／ GUMI	2020-02-02T20:00:00+09:00	53435803		https://nicovideo.cdn.nimg.jp/thumbnails/36310619/36310619.81817609	505533	3429	803	2586	240	VOCALOID	GUMI	GUMIオリジナル曲	VOCAROCK	ユリイ・カノン	片井雨司	対象x	VOCALOID殿堂入り			
sm23964020	【初音ミク】「従属ふりったー」【オリジナル】	2014-07-09T20:00:00+09:00	865371		https://nicovideo.cdn.nimg.jp/thumbnails/23964020/23964020	1107144	15161	1347	5315	217	VOCALOID	電ポルP	ミクオリジナル曲	初音ミク	従属ふりったー	koyori	DAM&JOY配信中	『FOLK』収録曲	VOCALOID伝説入り	初音ミク名曲リンク	
sm35340226	恋の恋による恋のための恋 / 初音ミク	2019-07-01T19:00:00+09:00	865591		https://nicovideo.cdn.nimg.jp/thumbnails/35340226/35340226.16122979	456718	4182	771	3035	235	VOCALOID	音楽	初音ミク	ピノキオピー	恋の恋による恋のための恋	アイマイナちゃん	ボカロP自作アニメーションMVリンク	VOCALOID殿堂入り	切ないミクうた		
sm32688081	懺悔参り / flower	2018-02-04T19:02:36+09:00	53052370		https://nicovideo.cdn.nimg.jp/thumbnails/32688081/32688081	2062634	11437	3556	4701	202	VOCALOID	羽生まゐご	v_flower	瀬川あをじ	懺悔参り	v_flowerオリジナル曲	VOCALOID和風曲	VOCALOID伝説入り	ききいる花うた		
sm38735257	◈*_我が儘賛歌	2021-05-14T19:01:02+09:00	93563471		https://nicovideo.cdn.nimg.jp/thumbnails/38735257/38735257.49644752	984294	3894	4076	686	149	VOCALOID	UTAU	UTAUオリジナル曲	暗鳴ニュイ	重音テト	ゆくえわっと	我が儘賛歌	UTAU和風曲	◈*	UTAU殿堂入り	UTAU伝説入り直前
sm20797677	【GUMI】敗北の少年【オリジナル曲】	2013-05-06T22:38:14+09:00	24550889		https://nicovideo.cdn.nimg.jp/thumbnails/20797677/20797677	2887350	42261	2371	57223	227	VOCALOID	kemu	敗北の少年(kemu)	KEMU_VOXX	GUMI	ハツ子	ke-sanβ	GUMIオリジナル曲	VOCALOID伝説入り	GUMI名曲リンク	DAM&JOY配信中
sm24905365	【初音ミク】「未来景イノセンス」【オリジナル】	2014-11-13T20:01:00+09:00	865371		https://nicovideo.cdn.nimg.jp/thumbnails/24905365/24905365	721550	12995	820	3798	270	VOCALOID	電ポルP	初音ミク	koyori	未来景イノセンス	VOCALOID殿堂入り	DAM&JOY配信中	初音ミク名曲リンク	ミクオリジナル曲	ききいるミクうた	
sm24626484	【IA】雨き声残響【オリジナル】	2014-10-05T22:59:56+09:00	32260190		https://nicovideo.cdn.nimg.jp/thumbnails/24626484/24626484	2322258	23734	2252	15513	171	VOCALOID	Orangestar	蜜柑星P	雨き声残響	IAオリジナル曲	IA_-ARIA_ON_THE_PLANETES-	VOCALOID伝説入り	VOCALOID梅雨入り	DAM&JOY配信中	巨大ねこ(絵師)	『未完成エイトビーツ』収録曲
sm23253153	【IA】空想世界とオモチャの心臓【オリジナル曲】	2014-04-04T18:00:00+09:00	18874531		https://nicovideo.cdn.nimg.jp/thumbnails/23253153/23253153	546548	8536	640	15719	224	VOCALOID	まふまふ	そらる	IA_-ARIA_ON_THE_PLANETES-	空想世界とオモチャの心臓	まふてる	IAオリジナル曲	かわいいIAうた	VOCALOID殿堂入り	DAM&JOY配信中	
sm36675694	豚になってyeah yeah / Neru feat. 鏡音レン	2020-04-15T18:00:00+09:00	112798		https://nicovideo.cdn.nimg.jp/thumbnails/36675694/36675694.13543540	435764	2985	1794	2391	189	Neru	りゅうせー	VOCALOID	豚になってyeah_yeah	鏡音レン	レンオリジナル曲	VOCALOID殿堂入り	こっち見んな	｢終｣詐欺	驚異的な中毒性	マイリス巡回推奨
sm20350758	【IA】負け犬至上主義【オリジナル曲・PV付】	2013-03-16T20:02:50+09:00	13279836		https://nicovideo.cdn.nimg.jp/thumbnails/20350758/20350758	1086353	21321	554	27630	208	VOCALOID	150P	IA_-ARIA_ON_THE_PLANETES-	負け犬至上主義(150P)	終焉ノ栞プロジェクト	IAオリジナル曲	A弥	C太	VOCALOID伝説入り	IA名曲リンク	スズム
sm33481720	金星のダンス / 初音ミク	2018-07-06T20:50:02+09:00	49716308		https://nicovideo.cdn.nimg.jp/thumbnails/33481720/33481720	1527500	13897	2032	13230	209	VOCALOID	初音ミク	ミクオリジナル曲	ナユタン星人	金星のダンス	VOCALOID宇宙派	DAM&JOY配信中	『ナユタン星からの物体Z』収録曲	太陽系シリーズ	VOCALOID伝説入り	
sm6206647	初音ミク「闇色アリス」【オリジナル曲】	2009-02-20T07:16:54+09:00	2476652		https://nicovideo.cdn.nimg.jp/thumbnails/6206647/6206647	1145512	35521	887	21395	236	音楽	samfree	初音ミク	闇色アリス	ミクオリジナル曲	田村ヒロ	VOCALOID	VOCALOID伝説入り	NEGI	初音ミク名曲リンク	ボカロアリス曲リンク
sm43802548	頭ン痛 / 重音テトSV	2024-05-18T19:00:00+09:00	130914440		https://nicovideo.cdn.nimg.jp/thumbnails/43802548/43802548.94638862	235556	1694	3648	758	176	重音テトsv	重音テト	SynthesizerV	読谷あかね	synthesizervオリジナル曲	頭ン痛	VOCALOID	歌詞に共感した	一度は聴くべき	なんでや!阪神関係ないやろ!	ニコニコ本社爆破シリーズ
sm28312508	忍たま馬鹿野郎	2016-02-28T00:00:00+09:00	55895489		https://nicovideo.cdn.nimg.jp/thumbnails/28312508/28312508	1927826	21059	7187	44429	82	エンターテイメント	バカヤロイド	音MAD	夜神月聖誕祭'16	勇気100%	夜神月	96%狂気	忍たま乱太郎	生レバー	神歌詞	重要ニコニコ文化財
sm20388234	【初音ミク】インターネットカラオケマン【ほぼ日P】	2013-03-20T21:29:51+09:00	3236137		https://nicovideo.cdn.nimg.jp/thumbnails/20388234/20388234	487314	9023	163	13494	181	VOCALOID	ほぼ日P	インターネットカラオケマン	初音ミク	ミクオリジナル曲	社会派VOCALOID	またお前か	VOCALOID殿堂入り	社会風刺	インターネットカラオケp	VOCAROCK
sm12234304	初音ミク - エレクトリック・ラブ MMDPV	2010-09-26T10:43:03+09:00	1274133		https://nicovideo.cdn.nimg.jp/thumbnails/12234304/12234304	441992	17218	59	5176	142	VOCALOID	わかむらP	八王子P	MikuMikuDance	壁紙配布中！	エレクトリック・ラブ	MikuMikuDance殿堂入り	Lat式ミク	VOCALOID名PVリンク	VOCALOID-PV殿堂入り	あざといなさすがLat式あざとい
sm21436114	【鏡音リン】エンゼルフィッシュ【オリジナルＰＶ】	2013-07-25T19:00:00+09:00	437194		https://nicovideo.cdn.nimg.jp/thumbnails/21436114/21436114	854356	12215	1834	2485	239	VOCALOID	VOCALOID殿堂入り	パトリチェフ	鏡音リン	エンゼルフィッシュ(パトリチェフ)	吉田省吾	VOCAR&B	VOCALOID水槽入り	お洒落なリンうた	鏡音リン名曲リンク	ボカロ渋谷系
sm30334052	カフネ／flower・初音ミク	2016-12-30T22:00:00+09:00	19820059		https://nicovideo.cdn.nimg.jp/thumbnails/30334052/30334052	624846	4412	435	1526	220	VOCALOID	v_flower	初音ミク	有機酸	東洋医学	v_flowerオリジナル曲	カフネ	VOCALOID殿堂入り	ミクオリジナル曲	ミク&flowerリンク	ミクトロニカ
sm25034487	【鉛姫シリーズ】クラブ＝マジェスティ／nyanyannya feat.鏡音レン	2014-12-03T20:03:00+09:00	787823		https://nicovideo.cdn.nimg.jp/thumbnails/25034487/25034487	1025983	9833	1049	2933	217	VOCALOID	鏡音レン	nyanyannya	予感子	レンオリジナル曲	鏡音レン名曲リンク	クラブ=マジェスティ	VOCALOID伝説入り	大天才P		
sm27758211	ストラトステラ / 初音ミク	2015-12-09T19:07:00+09:00	49716308		https://nicovideo.cdn.nimg.jp/thumbnails/27758211/27758211.8446653	1648863	11402	1321	7286	187	VOCALOID	初音ミク	ミクオリジナル曲	ナユタン星人	ストラトステラ	VOCALOID宇宙派	VOCALOID伝説入り	初音ミク名曲リンク	切ないミクうた	DAM&JOY配信中	『ナユタン星からの物体X』収録曲
sm12252387	【初音ミク】オレンジゾートロープ【PVつきオリジナル曲】	2010-09-27T23:12:38+09:00	334039		https://nicovideo.cdn.nimg.jp/thumbnails/12252387/12252387	54398	2557	29	844	246	VOCALOID	ミックスモダン	はんにゃG	麺類子	cosmic_remix_Gate.4課題曲	ミクオリジナル曲	みんなのミクうた	ボカロワルツ	初音ミク	VOCAJAZZ	オレンジゾートロープ
sm11641089	sasakure. UK - タイガーランペイジ  feat.鏡音リン	2010-08-05T18:16:23+09:00	461870		https://nicovideo.cdn.nimg.jp/thumbnails/11641089/11641089	1621232	33446	1126	15836	308	VOCALOID	sasakure.UK	sta	鏡音リン	タイガーランペイジ	リンオリジナル曲	VOCALOID小説派生曲	VOCALOID変拍子曲	VOCALOID伝説入り	鏡音リン名曲リンク	DAM＆JOY配信中
sm32352242	トーデス・トリープ ／ GUMI	2017-12-01T19:01:00+09:00	53435803		https://nicovideo.cdn.nimg.jp/thumbnails/32352242/32352242.80962	743772	4875	708	2017	209	VOCALOID	GUMI	ユリイ・カノン	片井雨司	VOCAROCK	トーデス・トリープ	VOCALOID殿堂入り	GUMIオリジナル曲	ハーフミリオン	ラブソング	
sm41869371	かめりあ - ドクヘビ (feat. 初音ミク) 【ElectroSwing】	2023-03-02T00:34:03+09:00	425677		https://nicovideo.cdn.nimg.jp/thumbnails/41869371/41869371.1163278	370442	1442	2459	334	228	VOCALOID	初音ミク	かめりあ	プロセカnext	#プロセカnext	りゅうら	ミクオリジナル曲	VOCAJAZZ	お洒落なミクうた	ドクヘビ	VOCALOID殿堂入り
sm19535017	ポケモンが超エキサイティングな3Dアクションゲームになってる件	2012-12-08T22:20:13+09:00	2010519		https://nicovideo.cdn.nimg.jp/thumbnails/19535017/19535017	4231032	92712	5073	161986	340	バトルドーム	バトルドーム発売祭2012冬	ゲーム	えなり	ポケットモンスター	深刻な素材不足	Q時代の賢者	見る抗うつ剤	ツクットモンスター	音MAD	重要ニコニコ文化財
sm12540473	ハイタッチする猫	2010-10-25T01:19:53+09:00	78583		https://nicovideo.cdn.nimg.jp/thumbnails/12540473/12540473	407813	16102	17	4800	98	動物	猫	AV（アニマルビデオ）	右のやらされてる感	こっちみんな	ぬこぬこ動画	吹いたら負け	さらに評価されるべき	アルプス一万尺	ネコパンチ	
sm30535720	【ミクウナ】　ファミレスいこうよ　【オリジナル曲ゥ】	2017-01-30T21:00:00+09:00	656109		https://nicovideo.cdn.nimg.jp/thumbnails/30535720/30535720	544826	4418	506	2265	254	VOCALOID	初音ミク	音街ウナ	初音ミクとダイナミック自演ズ	カルロス袴田(サイゼP)	VOCALOID殿堂入り	VOCALOID食堂入り	ファミレスいこうよ	ミク&ウナリンク	VOCALOIDデュエット曲	
sm35618829	フィクションブルー / 初音ミク	2019-08-31T20:16:02+09:00	86488427		https://nicovideo.cdn.nimg.jp/thumbnails/35618829/35618829.28386080	560524	3357	1381	758	214	VOCALOID	ボーカロイド	初音ミク	ボカロ	Ayase	フィクションブルー	VOCALOID殿堂入り	DAM&JOY配信中	VOCALOID夏曲	ミクオリジナル曲	エモい曲
sm31007626	簡単にキーフレームアニメーション作れるツール作ってみた	2017-04-11T17:00:00+09:00	65105044		https://nicovideo.cdn.nimg.jp/thumbnails/31007626/31007626	557272	23591	388	4937	383	ニコニコ技術部	作ってみた	ツール	けものフレンズ	サーバルちゃん	けもフレ技術部	信頼のマイリス率	AnimeEffects	今週の技術革新		
sm32258994	Original, 初音ミク・GUMI／ ライムライト	2017-11-12T21:18:42+09:00	8211134		https://nicovideo.cdn.nimg.jp/thumbnails/32258994/32258994	1480727	8894	1998	2575	213	VOCALOID	GUMI	初音ミク	ライムライト(蜂屋ななし)	蜂屋ななし	はるもつ(頃之介)	VOCAJAZZ	GUMIオリジナル曲	ミク＆GUMIリンク	VOCALOID伝説入り	
sm39223345	【Fate/MMD】ルーセ【LB6】	2021-08-22T20:00:00+09:00	85579540		https://nicovideo.cdn.nimg.jp/thumbnails/39223345/39223345.60400205	363993	3478	4213	432	201	MMD	Fate/MMD	妖精円卓領域アヴァロン・ル・フェ	ルーセ(ine(伊根))	封印指定	MikuMikuDance	MikuMikuDance殿堂入り	Fate/Grand_Order			
sm17969073	【波音リツキレ音源】-ERROR 【UTAUカバー】	2012-05-31T16:47:43+09:00	14043659		https://nicovideo.cdn.nimg.jp/thumbnails/17969073/17969073	1826177	34546	1219	15481	242	VOCALOID→UTAUカバー曲	波音リツキレ音源	ERROR(niki)	波音リツ	VOCALOID	cillia	UTAU伝説入り	UTAU	伝説のリツマスター	UTAU名カバー曲リンク	
sm33250247	「ANIMAる」 ver. EVO+ Mes	2018-05-23T19:30:00+09:00	3537176		https://nicovideo.cdn.nimg.jp/thumbnails/33250247/33250247	2024769	9205	1142	1283	194	歌ってみた	ANIMAる	EVO+	Mes(歌い手)	梅とら	ギガP					
sm44664536	BLUE BACK / じん【Official MV】	2025-02-19T19:00:00+09:00	15872264		https://nicovideo.cdn.nimg.jp/thumbnails/44664536/44664536.25310356	1526228	1431	3444	645	188	VOCALOID	初音ミク	音楽	じん（自然の敵P）	ミクオリジナル曲	びび	VOCAROCK	VOCALOID夏曲	BLUE_BACK(じん)	VOCALOID伝説入り	
sm27973209	劇場版ガールズ＆パンツァーSäkkijärven Polkka【Deep House Remix】	2016-01-09T19:27:26+09:00	50136314		https://nicovideo.cdn.nimg.jp/thumbnails/27973209/27973209	1115655	15785	657	5243	210	音楽	ガールズ＆パンツァー	Remix	Säkkijärven_Polkka	継続高校	人生に必要なBGM	天下のクリスティー式BGM	ミカ（ガールズ&パンツァー）	イラスト→im5481440	ガルパンはいいぞ	ミリオン動画
sm24029695	drop pop candy ver れをるとギガ	2014-07-18T18:00:00+09:00	16253346		https://nicovideo.cdn.nimg.jp/thumbnails/24029695/24029695	2704634	29421	1031	11329	227	歌ってみた	drop_pop_candy	れをる	ギガP	歌ってみた伝説入り						
sm14376144	初音ミク「Euthanasia」【オリジナル曲】	2011-05-06T22:43:43+09:00	2476652		https://nicovideo.cdn.nimg.jp/thumbnails/14376144/14376144	271590	12922	201	4366	260	VOCALOID	ミクオリジナル曲	Euthanasia(samfree)	samfree	VOCALOID殿堂入り	VOCALO_SMILE_feat.初音ミク収録曲	ポップ・レクイエム	初音ミク名曲リンク	DAM配信中	魂実装済み	初音ミク
sm1783839	【初音ミク】melody...3D PV ver1.50	2007-12-15T22:50:13+09:00	1293397		https://nicovideo.cdn.nimg.jp/thumbnails/1783839/1783839	1475202	44368	271	120560	294	初音ミク	キオ式３Ｄ作品集	VOCALOID-PV	VOCALOID	VOCALOID名PVリンク	VOCALOID3D化計画	六角大王	melody...	VOCALOID-PV殿堂入り	mikuru396	PVつけてみた
so40968857	Peaky Peaky_Leo_need × KAITO	2022-08-24T20:30:00+09:00		2646600	https://nicovideo.cdn.nimg.jp/thumbnails/40968857/40968857.22294983	432744	3229	2609	215	187	プロセカ公式	音楽	プロジェクトセカイ	Leo/need	KAITO	Peaky_Peaky	みきとP	のう	VOCALOIDと歌ってみた	プロセカ殿堂入り	omu
sm23427805	【初音ミク】SAYONARA【オリジナルMV】	2014-04-28T19:00:00+09:00	100960		https://nicovideo.cdn.nimg.jp/thumbnails/23427805/23427805	283226	8161	210	3381	280	VOCALOID	てぃあら	AO(絵師)	初音ミク	SAYONARA（てぃあら）	DAM&JOY配信中	初音ミク名曲リンク	VOCALOID殿堂入り	ミクオリジナル曲	ピアノミク	神調教
sm7756597	【初音ミク(とく)】SPiCa【オリジナル曲】	2009-07-27T08:11:33+09:00	161775		https://nicovideo.cdn.nimg.jp/thumbnails/7756597/7756597	2639059	59080	2836	37949	217	Vocaloid	音楽	refeia	とくP	歌踊コレOK	VOCALOID伝説入り	初音ミク	初音ミク名曲リンク	ミクオリジナル曲	星のうた	SPiCa(初音ミクオリジナル曲)
sm6166936	【初音ミク(40㍍)】STEP TO YOU【オリジナル】	2009-02-16T21:16:27+09:00	3343223		https://nicovideo.cdn.nimg.jp/thumbnails/6166936/6166936	940601	27831	373	17093	301	ミクオリジナル曲	40㍍P	STEP_TO_YOU	初音ミク	VOCALOID春曲	DAM&JOY配信中	爽やかなミクうた	VOCALOID殿堂入り	初音ミク名曲リンク	VOCALOID	VOCALOID伝説入り直前
sm20423774	〔れをる〕 Sweet Devil 〔feat.kradness〕	2013-03-24T20:33:32+09:00	16253346		https://nicovideo.cdn.nimg.jp/thumbnails/20423774/20423774	3265669	31571	723	15686	248	歌ってみた	Sweet_Devil	れをる	kradness	ギガP						
sm20081073	【ボカロ8人】Twilight ∞ nighT 【オリジナル】	2013-02-14T00:00:18+09:00	3397653		https://nicovideo.cdn.nimg.jp/thumbnails/20081073/20081073	2776252	43380	1817	34374	227	VOCALOID	ひとしずくP	やま△	鈴ノ助	TSO(とさお)	VAVA(ヴァヴァ)	Twilight_∞_nighT	VOCALOIDオリジナル曲	VOCALOIDオールスター	VOCALOID伝説入り	DAM&JOY配信中
sm34976912	【Fate/MMD】ぐだ子とさよならスーヴェニア	2019-04-16T05:00:00+09:00	4557785		https://nicovideo.cdn.nimg.jp/thumbnails/34976912/34976912.77004577	193062	4385	1234	374	195	MMD	MikuMikuDance	Fate/MMD	Fate/Grand_Order	ぐだ子	色彩の魔術師					
sm27817807	『しんでしまうとはなさけない！』をウザさMAXでコラボってみたったwwwwwww	2015-12-18T18:00:00+09:00	32091755		https://nicovideo.cdn.nimg.jp/thumbnails/27817807/27817807	3696268	40502	1964	89842	250	歌ってみた	しんでしまうとはなさけない！	あるふぁきゅん。	クプラ	藤	ちくわ大明神					
sm25999243	【松岡修造】どんどん熱くなる【だんだん早くなる】	2015-04-11T00:16:00+09:00	431138		https://nicovideo.cdn.nimg.jp/thumbnails/25999243/25999243	875287	26204	405	12076	138	エンターテイメント	松岡修造	だんだん早くなる	音MAD	松岡天満宮	業火ロイド	しじみ殿堂入り	GINZA時代の申し子	元気が出る動画	修造MAD	
sm39919568	【鏡音リンレン】にっこり^^調査隊のテーマ【ワンオポ/オリジナルMV】/ Niccori^^ Survey Team Theme	2022-01-19T22:30:00+09:00	13893300		https://nicovideo.cdn.nimg.jp/thumbnails/39919568/39919568.44999240	1125617	5653	6024	2322	210	VOCALOID	鏡音リン	鏡音レン	じーざすP	ワンダフル☆オポチュニティ！	グライダー絵師	にっこり^^調査隊のテーマ	鏡音オリジナル曲	プロジェクトセカイ収録曲	VOCALOID伝説入り	元気が出るボカうた
sm5993253	【初音ミク】ぽっぴっぽーＰＶ【飲もう！】	2009-01-30T22:22:36+09:00	232646		https://nicovideo.cdn.nimg.jp/thumbnails/5993253/5993253	2430196	51211	2986	59197	105	作者は健康	VOCALOID	ぽっぴっぽー	PVつけてみた	砂吹P	vocaloid食堂入り	初音ミク	野菜ジュース	マクドナルド	ラマーズP	V6(VOCALOID6)
sm27097971	【MMD刀剣乱舞】 一騎当千 【鶴 鶯 獅 一 平】	2015-09-06T15:50:00+09:00	20025647		https://nicovideo.cdn.nimg.jp/thumbnails/27097971/27097971	1193166	30430	770	5596	228	MikuMikuDance	MMD刀剣乱舞	刀剣乱舞	一期一振(刀剣乱舞)	鶯丸(刀剣乱舞)	鶴丸国永(刀剣乱舞)	平野藤四郎(刀剣乱舞)	獅子王(刀剣乱舞)	刀剣乱舞殿堂入り	MMDミリオン達成作品	献上組
sm24085307	世界は恋に落ちている ／ CHiCO with HoneyWorks	2014-07-25T18:38:25+09:00	1646151		https://nicovideo.cdn.nimg.jp/thumbnails/24085307/24085307	5101423	77261	2229	174355	321	音楽	CHiCO_with_HoneyWorks	HoneyWorks	アオハライド	世界は恋に落ちている	ニコニコインディーズ	アニソンfull				
sm41981760	先生あのね / 花隈千冬	2023-03-24T20:00:00+09:00	11450042		https://nicovideo.cdn.nimg.jp/thumbnails/41981760/41981760.72561967	200772	1544	2285	499	190	VOCALOID	SynthesizerV	花隈千冬	西沢さんP	先生あのね	花隈千冬オリジナル曲	べて	SynthesizerV殿堂入り	VOCALOIDデモソング	SynthesizerVオリジナル曲	VOCAROCK
sm32576768	【初音ミク】　再演　【カバー】	2018-01-13T19:59:00+09:00	15918028		https://nicovideo.cdn.nimg.jp/thumbnails/32576768/32576768	2386474	8693	4644	6673	213	VOCALOID	VOCALOID→VOCALOIDカバー	MARETU	初音ミク	再演(ringo)	vocaloidカバー曲	vocaloidアレンジ曲	VOCALOID名カバー曲リンク	VOCALOID伝説入り		
sm30038738	回る空うさぎ / feat.初音ミク MV	2016-11-14T18:00:00+09:00	32260190		https://nicovideo.cdn.nimg.jp/thumbnails/30038738/30038738	3106585	21628	10900	12548	175	VOCALOID	Orangestar	回る空うさぎ	初音ミク	ミクオリジナル曲	蜜柑星P	日外たよた	VOCALOID伝説入り	VOCALOIDおふとん入り	DAM&JOY配信中	『SEASIDE_SOLILOQUIES』収録曲
